val_theta0_mini_batch,val_theta1_mini_batch,loss_values_mini_batch,grad_theta0_mini_batch,grad_theta1_mini_batch,momentum_theta0_mini_batch,momentum_theta1_mini_batch
2.7614941596984863,2.4893743991851807,1.9828612804412842,-2.3385192155838013,0.07868823409080505,-0.002382401784416288,8.298766260850243e-05
2.771023750305176,2.489042282104492,1.9605728387832642,-2.3194625973701477,0.07687154784798622,-0.0023629965726286173,8.112998057185905e-05
2.780475616455078,2.488717555999756,1.9386465549468994,-2.3005625009536743,0.07507263869047165,-0.0023437465424649417,7.929019284347305e-05
2.7898504734039307,2.4884002208709717,1.917076826095581,-2.2818166613578796,0.07329147309064865,-0.0023246518685482442,7.746826395305106e-05
2.7991490364074707,2.4880905151367188,1.8958581686019897,-2.2632243633270264,0.07152792066335678,-0.002305711677763611,7.566413114545867e-05
2.8083717823028564,2.487787961959839,1.8749845027923584,-2.2447847425937653,0.0697816051542759,-0.0022869256208650768,7.387763434962835e-05
2.817519426345825,2.487492322921753,1.8544502258300781,-2.2264956533908844,0.06805233657360077,-0.002268292708322406,7.210859166661976e-05
2.8265926837921143,2.48720383644104,1.8342492580413818,-2.2083563804626465,0.06634017452597618,-0.0022498121834360063,7.035686667222762e-05
2.835592031478882,2.486922264099121,1.8143770694732666,-2.1903656125068665,0.06464482098817825,-0.0022314825910143554,6.862235386506654e-05
2.844517946243286,2.486647844314575,1.7948280572891235,-2.1725223660469055,0.06296630948781967,-0.002213302766904235,6.690490408800542e-05
2.8533711433410645,2.486380100250244,1.7755966186523438,-2.154825508594513,0.061304379254579544,-0.002195271837990731,6.520439183077542e-05
2.862152099609375,2.486119270324707,1.756678581237793,-2.1372732520103455,0.059658922255039215,-0.0021773885237053037,6.352065884129843e-05
2.870861530303955,2.4858651161193848,1.738067626953125,-2.119865298271179,0.05802978202700615,-0.002159651950933039,6.185357051435858e-05
2.879500150680542,2.4856178760528564,1.7197589874267578,-2.1025995016098022,0.05641695111989975,-0.0021420602570287883,6.020301952958107e-05
2.888068199157715,2.485377073287964,1.7017484903335571,-2.0854752361774445,0.05482003465294838,-0.002124612859915942,5.8568845361151034e-05
2.89656662940979,2.485142946243286,1.684030294418335,-2.0684913396835327,0.05323903262615204,-0.002107308362610638,5.695088884749566e-05
2.904995918273926,2.484915018081665,1.6665996313095093,-2.051646053791046,0.05167370289564133,-0.0020901455427519977,5.534898537007393e-05
2.9133565425872803,2.484693765640259,1.649452567100525,-2.0349389910697937,0.05012408271431923,-0.0020731231779791415,5.376301260184846e-05
2.9216489791870117,2.48447847366333,1.6325843334197998,-2.018368721008301,0.048589855432510376,-0.002056240220554173,5.219281774770934e-05
2.9298739433288574,2.484269857406616,1.6159899234771729,-2.0019339323043823,0.04707111604511738,-0.0020394952152855694,5.063830849394435e-05
2.9380321502685547,2.484067440032959,1.5996646881103516,-1.9856336414813995,0.0455675907433033,-0.002022887405473739,4.909934750685352e-05
2.9461238384246826,2.4838709831237793,1.5836048126220703,-1.9694671332836151,0.04407887905836105,-0.002006415685173124,4.7575729240634246e-05
2.9541494846343994,2.483680486679077,1.5678060054779053,-1.9534328281879425,0.04260534420609474,-0.0019900788029190153,4.6067358653090196e-05
2.9621100425720215,2.4834961891174316,1.5522634983062744,-1.9375299215316772,0.041146451607346535,-0.001973875652765855,4.457408704183763e-05
2.970005512237549,2.4833178520202637,1.5369737148284912,-1.9217572510242462,0.03970245644450188,-0.0019578051869757473,4.3095823684780044e-05
2.977836847305298,2.4831454753875732,1.5219320058822632,-1.9061135351657867,0.0382729098200798,-0.0019418664160184562,4.163244148003287e-05
2.9856045246124268,2.4829788208007812,1.5071346759796143,-1.8905980288982391,0.03685789555311203,-0.0019260579720139503,4.018377921966021e-05
2.9933087825775146,2.482818126678467,1.4925777912139893,-1.8752097487449646,0.03545721247792244,-0.0019103792728856206,3.874975959661242e-05
3.000950336456299,2.48266339302063,1.4782572984695435,-1.85994753241539,0.03407083824276924,-0.0018948290089610964,3.733026028385211e-05
3.0085296630859375,2.4825141429901123,1.464168906211853,-1.8448103070259094,0.03269851207733154,-0.0018794059287756681,3.592515076888958e-05
3.016047477722168,2.482370615005493,1.4503095149993896,-1.8297967314720154,0.03134003281593323,-0.0018641092465259135,3.453427052590996e-05
3.0235040187835693,2.4822325706481934,1.4366748332977295,-1.8149061501026154,0.02999548800289631,-0.0018489376525394619,3.315749631838116e-05
3.0308997631073,2.482100009918213,1.4232617616653442,-1.8001379370689392,0.028664665296673775,-0.0018338905356358737,3.1794731967238476e-05
3.0382351875305176,2.4819729328155518,1.410066843032837,-1.785491019487381,0.027347376570105553,-0.0018189667607657611,3.044584423150809e-05
3.04551100730896,2.481851100921631,1.397085428237915,-1.7709632813930511,0.02604341134428978,-0.0018041650764644146,2.911066212618607e-05
3.052727699279785,2.48173451423645,1.384314775466919,-1.7565548717975616,0.02475285716354847,-0.00178948458051309,2.7789061050498276e-05
3.0598855018615723,2.481623411178589,1.3717515468597412,-1.742264449596405,0.02347566746175289,-0.0017749242833815515,2.648101030899852e-05
3.0669851303100586,2.4815175533294678,1.3593922853469849,-1.7280907332897186,0.022211484611034393,-0.0017604833119548857,2.5186341872540652e-05
3.0740272998809814,2.481416702270508,1.347232699394226,-1.714032918214798,0.02096041478216648,-0.0017461604438722134,2.3904953650344396e-05
3.081012010574341,2.481321096420288,1.3352707624435425,-1.7000902891159058,0.019722089171409607,-0.001731954893330112,2.2636702851741575e-05
3.087939739227295,2.4812304973602295,1.323503017425537,-1.6862620115280151,0.0184965580701828,-0.0017178656707983464,2.1381481815296866e-05
3.094811201095581,2.481144666671753,1.3119258880615234,-1.6725471913814545,0.01728370040655136,-0.0017038918449543417,2.0139157641096972e-05
3.1016266345977783,2.4810640811920166,1.300536870956421,-1.6589444279670715,0.01608338952064514,-0.0016900325426831841,1.8909652908405405e-05
3.108386754989624,2.4809885025024414,1.2893321514129639,-1.6454529464244843,0.014895636588335037,-0.0016762864834163338,1.769287064234959e-05
3.1150918006896973,2.4809176921844482,1.2783092260360718,-1.6320720613002777,0.013720165938138962,-0.00166265299776569,1.6488694654981373e-05
3.1217424869537354,2.480851650238037,1.2674649953842163,-1.6188004910945892,0.012556985020637512,-0.0016491310962010175,1.529699852653721e-05
3.1283390522003174,2.480790376663208,1.2567963600158691,-1.6056377589702606,0.01140577346086502,-0.0016357198765035719,1.4117664022705867e-05
3.1348819732666016,2.480733871459961,1.2463006973266602,-1.5925828218460083,0.0102667436003685,-0.0016224185819737613,1.2950600876138196e-05
3.141371488571167,2.480681896209717,1.2359756231307983,-1.5796345472335815,0.009139586240053177,-0.001609226077562198,1.1795706541306572e-05
3.14780855178833,2.4806346893310547,1.2258172035217285,-1.5667921006679535,0.008024260401725769,-0.0015961416065692902,1.0652864602889167e-05
3.154193162918091,2.4805922508239746,1.2158232927322388,-1.5540551841259003,0.006920844316482544,-0.0015831642667762935,9.522034360998077e-06
3.1605257987976074,2.4805543422698975,1.2059917449951172,-1.541422501206398,0.005828864872455597,-0.001570293097756803,8.403061201534001e-06
3.166806936264038,2.4805209636688232,1.1963194608688354,-1.528893157839775,0.004748579114675522,-0.001557527284603566,7.295878731383709e-06
3.173037052154541,2.4804916381835938,1.1868035793304443,-1.5164663195610046,0.0036794133484363556,-0.0015448660706169903,6.200307325343601e-06
3.1792163848876953,2.480466604232788,1.1774423122406006,-1.5041413754224777,0.002621535211801529,-0.0015323085244745016,5.116210559208412e-06
3.1853456497192383,2.4804463386535645,1.1682322025299072,-1.4919171631336212,0.0015750490128993988,-0.0015198538603726774,4.04356796934735e-06
3.19142484664917,2.4804298877716064,1.1591713428497314,-1.4797931015491486,0.0005394592881202698,-0.0015075010887812823,2.9822376745869406e-06
3.1974551677703857,2.4804179668426514,1.150256872177124,-1.4677679240703583,-0.0004849545657634735,-0.0014952494238968939,1.9321319086884614e-06
3.2034358978271484,2.48041033744812,1.1414873600006104,-1.455841839313507,-0.0014983899891376495,-0.0014830979926045984,8.932133823691402e-07
3.2093682289123535,2.4804067611694336,1.132859468460083,-1.4440130144357681,-0.0025009922683238983,-0.0014710459217894822,-1.3464341463986784e-07
3.21525239944458,2.480407476425171,1.1243711709976196,-1.4322811663150787,-0.0034929364919662476,-0.0014590926584787667,-1.151536707766354e-06
3.2210886478424072,2.480412244796753,1.1160204410552979,-1.4206451922655106,-0.004474222660064697,-0.0014472372131422162,-2.157576091121882e-06
3.2268776893615723,2.4804208278656006,1.1078044176101685,-1.4091042131185532,-0.005444999784231186,-0.001435478770872578,-3.152870249323314e-06
3.2326197624206543,2.480433464050293,1.0997211933135986,-1.397657349705696,-0.006405428051948547,-0.0014238165458664298,-4.137533778703073e-06
3.2383151054382324,2.480449914932251,1.0917688608169556,-1.386304348707199,-0.007355496287345886,-0.0014122494612820446,-5.1116535360051785e-06
3.243964195251465,2.4804704189300537,1.0839452743530273,-1.3750445991754532,-0.008295148611068726,-0.0014007770223543048,-6.0752931858587544e-06
3.2495670318603516,2.480494976043701,1.0762487649917603,-1.363877385854721,-0.00922458991408348,-0.0013893988798372447,-7.028495474514784e-06
3.255124807357788,2.480523109436035,1.0686758756637573,-1.3528010994195938,-0.010143972933292389,-0.001378113724058494,-7.971399099915288e-06
3.260637044906616,2.4805550575256348,1.0612260103225708,-1.3418158441781998,-0.011053565889596939,-0.0013669210893567652,-8.9041241153609e-06
3.2661046981811523,2.480590581893921,1.0538963079452515,-1.3309197127819061,-0.011953219771385193,-0.0013558199862018228,-9.826778750721132e-06
3.2715280055999756,2.4806299209594727,1.046684980392456,-1.3201135993003845,-0.012842942029237747,-0.0013448096869979054,-1.0739413482951932e-05
3.276906967163086,2.480672836303711,1.0395907163619995,-1.3093958646059036,-0.013722926378250122,-0.0013338895805645734,-1.1642093795671826e-05
3.2822425365448,2.480719566345215,1.0326107740402222,-1.2987652122974396,-0.014593314379453659,-0.0013230586773715913,-1.2534914048956125e-05
3.287534713745117,2.480769634246826,1.0257437229156494,-1.2882217466831207,-0.015454139560461044,-0.0013123163080308586,-1.3418009302768041e-05
3.2927842140197754,2.480823278427124,1.0189870595932007,-1.277764305472374,-0.016305584460496902,-0.0013016618613619357,-1.4291432989921304e-05
3.2979907989501953,2.4808802604675293,1.0123399496078491,-1.267392948269844,-0.017147596925497055,-0.0012910947552882135,-1.5155314258663566e-05
3.3031551837921143,2.4809410572052,1.0058000087738037,-1.2571060061454773,-0.017980244010686874,-0.0012806141166947782,-1.600965833858936e-05
3.3082776069641113,2.4810049533843994,0.9993659257888794,-1.2469034045934677,-0.018803715705871582,-0.0012702190433628857,-1.6854605519256438e-05
3.3133585453033447,2.481072425842285,0.9930354952812195,-1.23678420484066,-0.019617948681116104,-0.0012599091278389096,-1.7690194454189623e-05
3.3183979988098145,2.4811432361602783,0.986807644367218,-1.2267482578754425,-0.020423244684934616,-0.001249683671630919,-1.851653723861091e-05
3.323396682739258,2.4812171459198,0.9806801676750183,-1.2167939692735672,-0.021219506859779358,-0.001239541859831661,-1.933372300300107e-05
3.328354835510254,2.481294631958008,0.9746515154838562,-1.206921398639679,-0.022006776183843613,-0.0012294830230530351,-2.0141800632700324e-05
3.333272695541382,2.481375217437744,0.9687202572822571,-1.1971295475959778,-0.022785302251577377,-0.00121950643369928,-2.0940862896168255e-05
3.3381505012512207,2.481458902359009,0.9628847241401672,-1.1874178498983383,-0.023555144667625427,-0.0012096115679014474,-2.1731012566306163e-05
3.342988967895508,2.4815456867218018,0.9571431875228882,-1.1777856200933456,-0.024316247552633286,-0.001199797581648454,-2.2512332179758232e-05
3.347787857055664,2.481635570526123,0.9514945149421692,-1.1682322323322296,-0.025068901479244232,-0.0011900640674866736,-2.3284894041353255e-05
3.352548122406006,2.4817285537719727,0.9459366798400879,-1.1587567180395126,-0.025812972337007523,-0.00118041000678204,-2.4048798195508425e-05
3.357269763946533,2.4818246364593506,0.940468430519104,-1.1493585407733917,-0.02654857188463211,-0.001170834875665605,-2.4804070108075393e-05
3.3619532585144043,2.4819235801696777,0.9350881576538086,-1.1400370597839355,-0.027275942265987396,-0.0011613379756454378,-2.5550834607201978e-05
3.366598606109619,2.4820258617401123,0.9297946691513062,-1.1307923346757889,-0.027994785457849503,-0.0011519187537487596,-2.6289109428034863e-05
3.371206283569336,2.482131004333496,0.9245866537094116,-1.1216229051351547,-0.028705470263957977,-0.0011425767734181136,-2.7018974151360453e-05
3.375776767730713,2.482239007949829,0.9194622039794922,-1.112528309226036,-0.02940809354186058,-0.001133310841396451,-2.7740532232201076e-05
3.38031005859375,2.4823498725891113,0.9144207239151001,-1.1035083681344986,-0.030102629214525223,-0.0011241208121646196,-2.8453856884880224e-05
3.3848066329956055,2.4824635982513428,0.909460186958313,-1.094562128186226,-0.030789054930210114,-0.0011150059290230274,-2.9159004498069407e-05
3.3892667293548584,2.4825804233551025,0.9045795202255249,-1.0856890678405762,-0.031467560678720474,-0.0011059655516874045,-2.9856013043172425e-05
3.393690586090088,2.4826998710632324,0.8997775912284851,-1.076888546347618,-0.03213827311992645,-0.001096999185392633,-3.05450091673265e-05
3.398078680038452,2.4828219413757324,0.8950529098510742,-1.0681599453091621,-0.03280113823711872,-0.0010881060152314603,-3.122606108263426e-05
3.402431011199951,2.4829468727111816,0.8904044032096863,-1.0595031082630157,-0.03345627896487713,-0.0010792857501655817,-3.1899219493425335e-05
3.406748056411743,2.48307466506958,0.8858307003974915,-1.0509169697761536,-0.034103792160749435,-0.0010705377790145576,-3.2564546700086794e-05
3.4110305309295654,2.4832048416137695,0.8813303112983704,-1.0424007177352905,-0.03474375046789646,-0.0010618612577673048,-3.322216321066662e-05
3.4152777194976807,2.483337879180908,0.8769027590751648,-1.0339547991752625,-0.03537607006728649,-0.0010532557498663664,-3.3872073800012004e-05
3.4194905757904053,2.483473300933838,0.872546374797821,-1.0255779922008514,-0.036000993102788925,-0.0010447207605466247,-3.451437555668235e-05
3.4236693382263184,2.4836113452911377,0.8682600855827332,-1.0172690227627754,-0.0366186760365963,-0.0010362555622123182,-3.514915147206921e-05
3.427814483642578,2.4837520122528076,0.8640422821044922,-1.0090282410383224,-0.037228941917419434,-0.001027859398163855,-3.5776478853222216e-05
3.4319257736206055,2.4838950634002686,0.859892725944519,-1.0008552521467209,-0.037831999361515045,-0.0010195321519859135,-3.6396416362549644e-05
3.4360036849975586,2.4840404987335205,0.8558098673820496,-0.9927486330270767,-0.038427866995334625,-0.001011272965115495,-3.700902288983343e-05
3.440048933029175,2.4841885566711426,0.8517923355102539,-0.9847082495689392,-0.03901661932468414,-0.0010030811972683296,-3.761435709748184e-05
3.444061279296875,2.4843389987945557,0.8478391766548157,-0.9767334461212158,-0.03959829919040203,-0.0009949563100235537,-3.821249310931307e-05
3.4480412006378174,2.4844918251037598,0.8439499139785767,-0.968824028968811,-0.04017305560410023,-0.0009868978522717953,-3.880350232066121e-05
3.451988697052002,2.484647035598755,0.8401229977607727,-0.9609790593385696,-0.04074082337319851,-0.0009789052419364452,-3.9387436117976904e-05
3.455904722213745,2.484804630279541,0.8363571166992188,-0.9531981199979782,-0.041301725432276726,-0.0009709779260447249,-3.996436407760484e-05
3.4597883224487305,2.484964609146118,0.8326522707939148,-0.9454816803336143,-0.04185572266578674,-0.0009631155262468383,-4.053430484418641e-05
3.4636406898498535,2.4851267337799072,0.8290066719055176,-0.9378279447555542,-0.04240312799811363,-0.0009553176059853286,-4.1097360735875554e-05
3.4674620628356934,2.485291004180908,0.825419545173645,-0.9302363395690918,-0.04294393211603165,-0.0009475832339376211,-4.165365908193053e-05
3.47125244140625,2.4854576587677,0.8218899965286255,-0.9227069765329361,-0.04347790405154228,-0.0009399120463058352,-4.220316441205796e-05
3.4750120639801025,2.485626459121704,0.818416953086853,-0.9152392894029617,-0.04400535300374031,-0.0009323035774286836,-4.274594357411843e-05
3.478741407394409,2.485797643661499,0.8149994611740112,-0.9078324735164642,-0.04452623426914215,-0.0009247572743333876,-4.328206114223576e-05
3.48244047164917,2.485970973968506,0.8116371035575867,-0.9004865288734436,-0.04504072666168213,-0.0009172727150144055,-4.38115898759861e-05
3.486109495162964,2.4861459732055664,0.8083285093307495,-0.8932005539536476,-0.04554902762174606,-0.0009098494338104501,-4.43346330030181e-05
3.48974871635437,2.486323356628418,0.805073082447052,-0.8859743177890778,-0.04605072736740112,-0.0009024868923006579,-4.485120507524698e-05
3.493358612060547,2.4865028858184814,0.8018697500228882,-0.8788067325949669,-0.04654622822999954,-0.0008951844793045893,-4.5361345655692276e-05
3.4969394207000732,2.4866843223571777,0.7987174987792969,-0.8716980665922165,-0.04703560471534729,-0.0008879418019205332,-4.586516524796025e-05
3.50049090385437,2.486867666244507,0.7956161499023438,-0.8646479025483131,-0.047518860548734665,-0.0008807583944872022,-4.636271933122771e-05
3.504013776779175,2.4870529174804688,0.7925643920898438,-0.8576549515128136,-0.04799596779048443,-0.000873633791343309,-4.6854058837197954e-05
3.5075082778930664,2.4872405529022217,0.7895612716674805,-0.8507189825177193,-0.0484669990837574,-0.000866567439516075,-4.733920559374383e-05
3.510974645614624,2.4874298572540283,0.786605954170227,-0.8438394404947758,-0.04893204942345619,-0.0008595586259616539,-4.7818245548114646e-05
3.5144131183624268,2.487621307373047,0.7836979627609253,-0.8370158895850182,-0.04939115419983864,-0.0008526068995706737,-4.8291201892425306e-05
3.5178234577178955,2.487814426422119,0.7808367609977722,-0.8302488550543785,-0.04984429478645325,-0.0008457120566163212,-4.8758145567262545e-05
3.5212063789367676,2.4880096912384033,0.7780211567878723,-0.8235368244349957,-0.05029165931046009,-0.0008388736314373091,-4.921910385746742e-05
3.524561882019043,2.488206386566162,0.7752505540847778,-0.8168798387050629,-0.05073326453566551,-0.0008320911001646891,-4.967418044543592e-05
3.527890205383301,2.488405227661133,0.7725242972373962,-0.8102771751582623,-0.05116917006671429,-0.0008253640844486654,-5.012340807297733e-05
3.53119158744812,2.4886057376861572,0.7698416709899902,-0.8037285357713699,-0.05159934516996145,-0.000818692016764544,-5.0566846766741946e-05
3.53446626663208,2.4888081550598145,0.7672019004821777,-0.7972331419587135,-0.052023870870471,-0.0008120745042106137,-5.100453017803375e-05
3.537714719772339,2.4890122413635254,0.7646040916442871,-0.7907905839383602,-0.05244294460862875,-0.0008055109210545197,-5.143653470440768e-05
3.5409369468688965,2.489217758178711,0.7620477080345154,-0.7844008170068264,-0.05285662040114403,-0.0007990008452907205,-5.1862962209270336e-05
3.544132947921753,2.4894251823425293,0.7595322132110596,-0.7780635952949524,-0.05326456390321255,-0.0007925440440885723,-5.228378722677007e-05
3.5473029613494873,2.4896345138549805,0.7570570111274719,-0.7717781700193882,-0.05366716627031565,-0.0007861401390982792,-5.2699037951242644e-05
3.550447702407837,2.4898452758789062,0.754621148109436,-0.7655435316264629,-0.05406440421938896,-0.0007797884318279102,-5.310881260811584e-05
3.5535669326782227,2.490057945251465,0.7522240877151489,-0.7593603953719139,-0.054456294514238834,-0.0007734886312391609,-5.351314575818833e-05
3.5566608905792236,2.490271806716919,0.7498652935028076,-0.7532273046672344,-0.05484309606254101,-0.0007672403589822352,-5.391212380345678e-05
3.559730052947998,2.4904873371124268,0.7475439310073853,-0.7471441477537155,-0.05522474925965071,-0.0007610430184286088,-5.430583496490726e-05
3.562774419784546,2.490704298019409,0.7452595829963684,-0.7411108948290348,-0.055601030588150024,-0.00075489618757274,-5.469427469506627e-05
3.565793991088867,2.4909234046936035,0.7430117726325989,-0.7351272962987423,-0.0559720303863287,-0.0007487996335839853,-5.507740024768282e-05
3.568789005279541,2.4911439418792725,0.7407998442649841,-0.7291928976774216,-0.0563378669321537,-0.0007427530799759552,-5.545525345951319e-05
3.5717599391937256,2.491365909576416,0.7386230826377869,-0.7233065813779831,-0.05669884663075209,-0.0007367559737758711,-5.5827960750320926e-05
3.57470703125,2.491589069366455,0.7364809513092041,-0.7174682095646858,-0.05705508217215538,-0.0007308077329071239,-5.619563762593316e-05
3.5776302814483643,2.491813898086548,0.7343727946281433,-0.7116776686161757,-0.057406095787882805,-0.0007249081536429003,-5.655827681039227e-05
3.5805299282073975,2.4920401573181152,0.7322981953620911,-0.7059344090521336,-0.05775240808725357,-0.0007190567848738283,-5.6915924687928054e-05
3.5834062099456787,2.4922678470611572,0.7302566170692444,-0.7002379186451435,-0.05809374991804361,-0.0007132531609386206,-5.7268621276307385e-05
3.586259126663208,2.492496967315674,0.7282475233078003,-0.6945881024003029,-0.05843035411089659,-0.0007074969762470573,-5.7616417507233564e-05
3.5890891551971436,2.492727041244507,0.726270318031311,-0.6889844592660666,-0.058762392960488796,-0.0007017877942416817,-5.7959423429565504e-05
3.5918962955474854,2.4929587841033936,0.7243244051933289,-0.6834265571087599,-0.05908943433314562,-0.0006961253384361044,-5.829757901665289e-05
3.5946807861328125,2.493191957473755,0.7224096655845642,-0.677914023399353,-0.0594119057059288,-0.0006905090995132923,-5.8630948842619546e-05
3.597442865371704,2.493426561355591,0.7205250263214111,-0.6724464278668165,-0.059729572385549545,-0.0006849386263638735,-5.895956383028533e-05
3.6001827716827393,2.4936625957489014,0.7186703681945801,-0.6670230366289616,-0.06004273425787687,-0.0006794135551899672,-5.92834503549966e-05
3.602900505065918,2.4938998222351074,0.7168450355529785,-0.6616442836821079,-0.060351427644491196,-0.0006739335949532688,-5.960270937066525e-05
3.6055963039398193,2.49413800239563,0.7150487303733826,-0.656309561803937,-0.060655709356069565,-0.0006684984400635585,-5.991741636535153e-05
3.6082704067230225,2.494377374649048,0.713280975818634,-0.6510184546932578,-0.060955517925322056,-0.0006631076539633796,-6.022760044288589e-05
3.6109225749969482,2.4946184158325195,0.7115412354469299,-0.6457707593217492,-0.06125073879957199,-0.0006577609165105969,-6.0533233408932574e-05
3.613553762435913,2.4948604106903076,0.7098290324211121,-0.6405651308596134,-0.06154176127165556,-0.000652457820251584,-6.083440439397236e-05
3.616163969039917,2.495103597640991,0.7081436514854431,-0.6354020927101374,-0.061828406527638435,-0.0006471977540059015,-6.113116796768736e-05
3.6187527179718018,2.4953482151031494,0.7064852118492126,-0.630281763151288,-0.06211064476519823,-0.0006419808487407863,-6.142350866866764e-05
3.6213207244873047,2.495593786239624,0.7048529386520386,-0.6252028895542026,-0.062388719990849495,-0.0006368065078277141,-6.171150926093105e-05
3.623867988586426,2.495840549468994,0.7032467126846313,-0.6201659762300551,-0.06266239751130342,-0.000631674483884126,-6.199518429639284e-05
3.626394510269165,2.496088743209839,0.7016657590866089,-0.6151699973270297,-0.06293198745697737,-0.0006265845149755478,-6.227453195606358e-05
3.6289010047912598,2.496337890625,0.7001096606254578,-0.6102145547047257,-0.06319739576429129,-0.0006215359317138791,-6.25496559223393e-05
3.6313869953155518,2.4965882301330566,0.6985782384872437,-0.6053000695537776,-0.06345870345830917,-0.0006165286904433742,-6.282057165662991e-05
3.6338531970977783,2.4968395233154297,0.6970709562301636,-0.6004251972772181,-0.06371602322906256,-0.0006115623691584915,-6.308734646154335e-05
3.6362996101379395,2.4970920085906982,0.6955875158309937,-0.5955901190172881,-0.06396925821900368,-0.0006066365313017741,-6.335000216495246e-05
3.638725996017456,2.497345209121704,0.6941275596618652,-0.5907948248786852,-0.06421858072280884,-0.0006017508858349174,-6.360860334098106e-05
3.6411330699920654,2.4975998401641846,0.6926904320716858,-0.5860386798158288,-0.06446389108896255,-0.0005969050980638713,-6.386317363649141e-05
3.6435205936431885,2.4978554248809814,0.6912761926651001,-0.5813211812637746,-0.06470510456711054,-0.0005920989060541615,-6.411368940462125e-05
3.6458890438079834,2.498112201690674,0.6898840665817261,-0.5766420662403107,-0.06494260393083096,-0.0005873319169040769,-6.436022249545204e-05
3.64823842048645,2.4983696937561035,0.6885138750076294,-0.5720013282261789,-0.0651762681081891,-0.0005826037959195673,-6.46028493065387e-05
3.650568962097168,2.4986281394958496,0.6871652603149414,-0.5673980237916112,-0.06540611106902361,-0.0005779142375104129,-6.484158984676469e-05
3.6528806686401367,2.498887777328491,0.685837984085083,-0.5628328374586999,-0.06563220266252756,-0.00057326300884597,-6.507647049147636e-05
